created_at,full_text,username,tweet_url,value,value_link_source
Mon Jan 15 12:58:06 +0000 2024,"['recehtapisayng', 'bahkan', 'buat', 'ngebut', 'depan', 'pos', 'tni', 'asrama', 'tni', 'aja', 'sungkan', 'yaa', 'minimal', 'brifing', 'liwt', 'dpn', 'pos', 'asrama', 'gg', 'usah', 'geber']",AndreVerdian3,https://twitter.com/AndreVerdian3/status/1746879431665393906,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:58:03 +0000 2024,"['novibudi78', 'bekas', 'pecat', 'tni', 'karna', 'nyulik', 'bener', 'mah']",antoxOn7,https://twitter.com/antoxOn7/status/1746879419539681584,FAKTA,"Kata dan Fakta: Beragam Pernyataan Prabowo di Debat Ketiga, Simak Cek Faktanya (kompas.com)"
Mon Jan 15 12:57:35 +0000 2024,"['whoami884368729', 'recehtapisayng', 'yg', 'paling', 'tolol', 'sih', 'club', 'bola', 'jga', 'kalo', 'konvoi', 'ngga', 'kaya', 'gin', 'lebih', 'kondusif', 'bkn', 'geber2', 'motor', 'depan', 'markas', 'tni']",Atlitrebahan3,https://twitter.com/Atlitrebahan3/status/1746879300903801092,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:57:12 +0000 2024,"['paltiwest', 'monggo', 'randomworldwar', 'sangat', 'paham', 'alutsista', 'milik', 'tni']",ahmad9108001,https://twitter.com/ahmad9108001/status/1746879205076504614,FAKTA,"Kekuatan Militer Indonesia Makin Ganas, Kini Peringkat 13 Dunia Kalahkan Israel dan Jerman - Bisnis Liputan6.com"
Mon Jan 15 12:55:57 +0000 2024,"['recehtapisayng', 'beneeer', 'tni', 'palagi', 'warga', 'twitter', 'kan', 'fomoan', 'gilir', 'pukulin', 'lngsung', 'framing', 'rakyat', 'bukan', 'musuh', 'tni', 'pdhal', 'jelas', 'kek', 'gni', 'ganggu', 'bngt']",ouchjh,https://twitter.com/ouchjh/status/1746878889585246445,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:55:38 +0000 2024,"['ekosistem', 'tni', 'au', 'depan', 'benar', 'sahabat', 'pesawat', 'non-nato', 'dalam', 'arti', 'jadi', 'siloed', 'tdk', 'bs', 'guna', 'datalink', 'lagi', 'tambah', 'ada', 'mungkin', 'sanksi', 'as', 'benar', 'buat', 'indonesia', 'milik', 'gera', 'batas']",KentLavis,https://twitter.com/KentLavis/status/1746878810094760102,HOAX,
Mon Jan 15 12:54:56 +0000 2024,"['kriboalan', 'vivacoid', '03', 'memang', 'siapa', 'yg', 'geber2', 'markas', 'tni', 'mereka']",HatiSkoll838842,https://twitter.com/HatiSkoll838842/status/1746878636320600311,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:54:26 +0000 2024,"['lantamal', 'iii', 'jakarta', 'gelar', 'upacara', 'hari', 'dharma', 'samudera', 'tahun', '2024', 'tnial', 'tni', 'angkat', 'laut', 'jalesvevajayamahe', 'indonesiannavy', 'tnialrumahpancasila', 'tnialrumahtoleransi', 'tnialrumahnusantara', 'lantamal3jakarta', 'bhaktinalayudha', 'https', 't', 'co', 'hrw92sbohg']",Lantamal_III_,https://twitter.com/Lantamal_III_/status/1746878510382346741,FAKTA,LANTAMAL III JAKARTA GELAR UPACARA HARI DHARMA SAMUDERA TAHUN 2024 - KompasIndo.co.id
Mon Jan 15 12:54:06 +0000 2024,"['instohijau', 'shindiddd', 'mafiawasit', 'puspen', 'tni', 'monggo', 'pak', 'enten', 'sego', 'jangan', 'puspen', 'tni']",AlfianArbiii,https://twitter.com/AlfianArbiii/status/1746878426315935890,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:52:31 +0000 2024,"['allah', 'moga', 'smt', '2', 'gue', 'kuat', 'ajar', 'skd', 'matkul', 'akademik', 'bakal', 'tes', 'tni', 'jir', 'minimal', 'ipdn', 'lah', 'kalo', 'ga', 'tni', 'mah']",d697nji,https://twitter.com/d697nji/status/1746878028024865075,HOAX,
Mon Jan 15 12:50:39 +0000 2024,"['muhammad', 'dlya', 'biar', 'maenin', 'isu', 'tni', 'gak', 'netral']",TheMornin9,https://twitter.com/TheMornin9/status/1746877556379574568,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:48:13 +0000 2024,"['cringe', 'bgt', 'najis', 'yg', 'ngedit2', 'foto', 'akpol', 'tni', 'pake', 'muka', 'mingyu', 'mingyu', 'ku', 'udh', 'ganteng', 'gausah', 'digitu2in', 'geleh', 'jadi']",emojiceri,https://twitter.com/emojiceri/status/1746876945609166861,HOAX,
Mon Jan 15 12:47:59 +0000 2024,"['tempodotco', 'ngatur', 'swasta', 'coba', 'bebas', 'dulu', 'atur', 'umur', 'terima', 'pns', 'ababil', 'puspen', 'tni']",JohnT7582,https://twitter.com/JohnT7582/status/1746876884053553457,FAKTA,Anies Janji Hapus Syarat Batas Usia Lamaran Kerja: Tidak Boleh Ada Diskriminasi dalam Rekrutmen (kompas.tv)
Mon Jan 15 12:47:32 +0000 2024,"['danlantamal', 'iii', 'jakarta', 'hadir', 'upacara', 'tabur', 'bunga', 'laut', 'hari', 'dharma', 'samudera', 'tahun', '2024', 'tnial', 'tni', 'angkat', 'laut', 'jalesvevajayamahe', 'indonesiannavy', 'tnialrumahpancasila', 'tnialrumahtoleransi', 'tnialrumahnusantara', 'lantamal3jakarta', 'bhaktinalayudha', 'https', 't', 'co', 'w9qls1bfkj']",Lantamal_III_,https://twitter.com/Lantamal_III_/status/1746876771017089474,FAKTA,https://kompasindo.co.id/2024/01/lantamal-iii-jakarta-gelar-upacara-hari-dharma-samudera-tahun-2024/
Mon Jan 15 12:46:39 +0000 2024,"['gheajhanalie7', 'bawaslu', 'ri', 'kpu', 'id', 'bingung', 'asn', 'ketua', 'rt', 'rw', 'polri', 'tni', 'lurah', 'camat', 'ngga', 'ikut', 'kampanye', 'fasilitas', 'tp', 'presiden', 'mentri2nya', 'boleh', 'padahal', 'tri', 'yg', 'palai', 'departemenya', 'presiden', 'blh', 'kampanye', 'tv', 'partai', 'psi', 'bahkan', 'menfasilitasi', 'wakanda', 'no', 'more']",ola_umi,https://twitter.com/ola_umi/status/1746876551025836494,FAKTA,"Bawaslu: Arahkan Guru Pilih Prabowo, Kabid SMP Disdik Medan Langgar UU (kompas.com)"
Mon Jan 15 12:46:24 +0000 2024,"['muhammad', 'dlya', 'jd', 'curiga', 'emang', 'main', 'dari', 'awal', 'kasi', 'sih', 'bapak', 'tni', 'nya', 'udah', 'geram', 'bgt', 'mesti', 'tp', 'ingat', 'perintah', 'atas']",TheMornin9,https://twitter.com/TheMornin9/status/1746876485024244172,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:46:10 +0000 2024,"['muhiqr', 'choymarkochoy', 'nohceukenohhh', 'putri96960977', 'malika6027', 'mayapada', '1108', 'ankiiim', 'azri', 'ardhani', 'barisanoposisi', 'stacitarpeta18', 'mobil', 'anoa', 'si', 'maung', 'buat', 'menhan', 'prabowo', 'rumah', 'sakit', 'tni', 'mandiri', 'layan', 'tiap', 'kodam']",iwandermawan63,https://twitter.com/iwandermawan63/status/1746876428208247118,HOAX,
Mon Jan 15 12:45:58 +0000 2024,"['icikiwir', '08', 'mohmahfudmd', 'jokowi', 'puspen', 'tni', 'divhumas', 'polri', 'kpu', 'id', 'bawaslu', 'ri', 'officialmkri', 'iam', 'zelt', 'mas', 'veel', 'mpoklela7', 'neneng', 'kafir', 'snjayajonggrang', 'kebumeninlove', 'jordanmihaf', 'minietweets', 'tjitrosoenarjo1', 'jadi', 'inisiatif', 'pak', 'mohmahfudmd', 'terus', 'apa', 'guna', 'bawaslu']",Gr4sssss,https://twitter.com/Gr4sssss/status/1746876379059392573,FAKTA,"Didatangi Petisi 100, Mahfud Sebut Ada yang Lapor Pemilu Curang hingga Minta Jokowi Dimakzulkan (kompas.com)"
Mon Jan 15 12:45:08 +0000 2024,"['niat', 'bela', 'wanita', 'anak', 'jabat', 'pangkalpinang', 'malah', 'keroyok', 'duga', 'intel', 'tni', 'hingga', 'babak', 'bur', 'https', 't', 'co', '5q0mwa5ln0']",merdekadotcom,https://twitter.com/merdekadotcom/status/1746876169264509334,HOAX,
Mon Jan 15 12:44:24 +0000 2024,"['muhiqr', 'anticorruptgov', 'choymarkochoy', 'nohceukenohhh', 'putri96960977', 'malika6027', 'mayapada', '1108', 'ankiiim', 'azri', 'ardhani', 'barisanoposisi', 'stacitarpeta18', 'rafale', 'beli', 'dg', 'diplomasi', 'tinggi', 'dan', 'laku', 'prabowo', 'no', '13', 'kuat', 'tni', 'tingkat', 'dunia', 'sishankamrata', 'tahan', 'rakyat', 'semesta', 'yg', 'akar', 'rakyat']",iwandermawan63,https://twitter.com/iwandermawan63/status/1746875984773775646,HOAX,
Mon Jan 15 12:43:25 +0000 2024,"['ainunnajib', 'aneh', 'ada', 'yg', 'ngangkat', 'fakta', 'yg', 'bantu', 'beliau', 'soal', 'sejahtera', 'anggota', 'tni', 'salah', 'satu', 'soal', 'rumah', 'yg', 'muncul', 'debat', 'kemarin', 'tni', 'au', 'lama', 'punya', 'program', 'tabung', 'wajib', 'rumah', 'prajurit', 'nyicil', 'rumah', 'bunga']",Omjarwo_wika,https://twitter.com/Omjarwo_wika/status/1746875735783211391,HOAX,
Mon Jan 15 12:42:53 +0000 2024,"['sekarang', 'bayangin', 'mulai', 'orang', 'simpul', 'kalo', 'pake', 'knalpot', 'brong', 'asal', 'pakai', 'baju', 'partai', 'apa', 'mau', 'harga', 'diri', 'tni', 'polri', 'hilang']",lambofgot_,https://twitter.com/lambofgot_/status/1746875602412707867,HOAX,
Mon Jan 15 12:42:53 +0000 2024,"['sumpah', 'dibonyokin', 'tetep', 'gue', 'dukung', 'tni', 'bahkan', 'polisi', 'marwah', 'bisa', 'hilang', 'kalau', 'biar', 'provokasi', 'ganggu', 'masyarakat', 'tni', 'polri', 'tuntut', 'netral', 'harus', 'bukan', 'arti', 'enggan', 'gesek', 'penting', 'kelompok', 'parpol', 'kan']",lambofgot_,https://twitter.com/lambofgot_/status/1746875600047157374,HOAX,
Mon Jan 15 12:42:33 +0000 2024,"['dubalang101', 'puspen', 'tni', 'tni', 'hebat', 'sudah', 'netral', 'tni', 'selalu', 'hati', 'rakyat']",Elias_Ebisai,https://twitter.com/Elias_Ebisai/status/1746875516798550091,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:41:34 +0000 2024,"['recehtapisayng', 'dukung', 'kok', 'pak', 'tni', 'klw', 'yg', 'kurang', 'ajar', 'latih', 'militer', 'dikit', 'pak']",m_wildan78,https://twitter.com/m_wildan78/status/1746875268642558372,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:41:32 +0000 2024,"['rafsakbar', 'bos', 'besar', 'kantin', 'mabes', 'tni', 'kantin', 'kemhan']",MELVINaveryl,https://twitter.com/MELVINaveryl/status/1746875262279749906,HOAX,
Mon Jan 15 12:41:20 +0000 2024,"['diongenjehh', 'puspen', 'tni', 'bukti', 'tni', 'alat', 'negara', 'cinta', 'rakyat']",Elias_Ebisai,https://twitter.com/Elias_Ebisai/status/1746875210027184453,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:40:59 +0000 2024,"['ndons', 'back', 'beliau', 'satu', 'nya', 'prajurit', 'indonesia', 'yg', 'bukan', 'yakan', 'tni']",RiniAp14,https://twitter.com/RiniAp14/status/1746875124710793477,FAKTA,"Prabowo Soal Alutsista: Ndoro Aku Prajurit, Masa Perang Mau Pakai Barang Enggak Bagus - Pemilu Liputan6.com"
Mon Jan 15 12:40:42 +0000 2024,"['recehtapisayng', 'tni', 'skrg', 'boleh', 'tindak', 'ganggu', 'tertib', 'umum']",nusaagung1,https://twitter.com/nusaagung1/status/1746875050622673368,HOAX,
Mon Jan 15 12:40:31 +0000 2024,"['lepas', 'tsb', 'hadir', 'kapolda', 'sulut', 'irjen', 'pol', 'yudhiawan', 's', 'h', 's', 'i', 'k', 'm', 'h', 'https', 't', 'co', 'd9y9adfaz1', 'amp', 'wakapolda', 'sulut', 'irjen', 'pol', 'drs', 'jan', 'de', 'fretes', 'm', 'm', 'serta', 'pju', 'polda', 'sulut', 'jumlah', 'personel', 'tni', 'bandara', 'internasional', 'sam', 'ratulangi', 'manado', 'senin', '15', '1', '24', 'https', 't', 'co', 'qwq8qmsux8']",poldasulut_,https://twitter.com/poldasulut_/status/1746875005017944192,FAKTA,Irjen Setyo Budiyanto Resmi Jabat Kapolda Sulut Gantikan Irjen Mulyatno (kompas.com)
Mon Jan 15 12:38:28 +0000 2024,"['mohamaddalief', 'recehtapisayng', 'lorek', 'ciut', 'ngabisin', 'banteng', 'bagi', 'yg', 'anggap', 'lorek', 'gak', 'cukup', '5', 'menit', 'tp', 'emang', 'bener', 'tni', 'tindak', 'anggap', 'salah']",DodolG70838,https://twitter.com/DodolG70838/status/1746874491517780017,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:38:06 +0000 2024,"['tanyakanrl', 'pakek', 'sepatu', 'pdl', 'tni', 'coba']",KadivProblem02,https://twitter.com/KadivProblem02/status/1746874396613222574,HOAX,
Mon Jan 15 12:37:46 +0000 2024,"['cek', 'san', 's', 'seragam', 'setel', 'baju', 'pdl', 'tni', 'dinas', 'lapang', 'tni', 'ad', 'al', 'au', 'velbed', 'wr', 'kualitas', 'premium', 'woll', 'anti', 'air', 'harga', 'rp296', '000', 'dapat', 'shopee', 'sekarang', 'https', 't', 'co', 'txu2murfhs', 'https', 't', 'co', 'dsj5lfgs1d']",Suparmin_Tan,https://twitter.com/Suparmin_Tan/status/1746874316086767620,HOAX,
Mon Jan 15 12:37:25 +0000 2024,"['korem', '081', 'dsj', 'tebar', 'bansos', 'hut', 'ke-73', 'terang', 'tni', 'ad', 'https', 't', 'co', 'hqs8ndjus0', 'tniprima', 'tnipatriotnkri', 'nkrihargamati', 'tnikuatrakyatbermartabat']",klikwarta_com,https://twitter.com/klikwarta_com/status/1746874227763122374,HOAX,
Mon Jan 15 12:37:22 +0000 2024,"['danrem', '132', 'tdl', 'tni', 'milik', 'pedoman', 'etik', 'sikap', 'netral', 'gelar', 'coffee', 'morning', 'ingat', 'hut', 'ke-73', 'terang', 'tni', 'ad', 'https', 't', 'co', 'uluz6n0le4']",beritapalu_NET,https://twitter.com/beritapalu_NET/status/1746874215167615102,HOAX,
Mon Jan 15 12:37:03 +0000 2024,"['komandan', 'lantamal', 'iii', 'jakarta', 'hadir', 'acara', 'kick', 'off', 'tanara', 'clean', 'up', 'wakil', 'presiden', 'ri', 'tnial', 'tni', 'angkat', 'laut', 'jalesvevajayamahe', 'indonesiannavy', 'tnialrumahpancasila', 'tnialrumahtoleransi', 'tnialrumahnusantara', 'lantamal3jakarta', 'bhaktinalayudha', 'https', 't', 'co', 'yui8rfzrz0']",Lantamal_III_,https://twitter.com/Lantamal_III_/status/1746874132648939653,FAKTA,KOMANDAN LANTAMAL III JAKARTA HADIRI ACARA KICK OFF TANARA CLEAN UP OLEH WAKIL PRESIDEN RI - KompasIndo.co.id
Mon Jan 15 12:36:59 +0000 2024,"['gelar', 'karya', 'bakti', 'tni', 'danramil', '1425-03', 'tamalatea', 'pimpin', 'langsung', 'bersih', 'salur', 'air', 'https', 't', 'co', 'lruxlmjssp']",kodamhasanuddin,https://twitter.com/kodamhasanuddin/status/1746874114927939815,HOAX,
Mon Jan 15 12:36:19 +0000 2024,"['terimakasih', 'tni', 'https', 't', 'co', 'je4depwinu']",GinIndrayati,https://twitter.com/GinIndrayati/status/1746873947738743264,HOAX,
Mon Jan 15 12:35:41 +0000 2024,"['fadlizon', 'jgn', 'bawa2', 'tni', 'bung', 'songong', 'hidup', 'loo']",mr47470,https://twitter.com/mr47470/status/1746873790527660137,FAKTA,Fadli Zon ke Anies: Gak Akan Dipilih Keluarga TNI (cnbcindonesia.com)
Mon Jan 15 12:35:34 +0000 2024,"['partaisocmed', 'klo', 'memang', 'anggap', 'langgar', 'bagus', 'tni', 'backup', 'polri', 'buat', 'tertib', 'jaga', 'jaga', 'klo', 'polri', 'kewalahan', 'ngk', 'usah', 'giring', 'opini', 'peristiwa', 'a', 'b', 'c', 'tegak', 'hukum', 'adil', 'adil', 'semua', 'bakal', 'dukung', 'simpat', 'semua', 'orang', 'laku', 'benar', 'jalan', 'yg', 'benar']",g1taman,https://twitter.com/g1taman/status/1746873762212098311,HOAX,
Mon Jan 15 12:34:06 +0000 2024,"['randomworldwar', 'tambah', 'min', 'artileri', 'amunisi', 'spiritus', 'kalsium', 'karbida', 'bikin', 'tni', 'portugal', 'dulu', 'ketar', 'tir', 'sama', 'artileri', 'ini', 'https', 't', 'co', 'egasmngcb0']",indra_bresco,https://twitter.com/indra_bresco/status/1746873392924672077,HOAX,
Mon Jan 15 12:33:58 +0000 2024,"['jaksa', 'agung', 'st', 'burhanuddin', 'serta', 'jajar', 'laksana', 'silaturahmi', 'panglima', 'tentara', 'nasional', 'indonesia', 'tni', 'jenderal', 'tni', 'agus', 'subiyanto', 'rangka', 'kuat', 'lembaga', 'utama', 'tega', 'hukum', 'https', 't', 'co', 'ig6g2es0ev']",KNBantaeng,https://twitter.com/KNBantaeng/status/1746873357520535895,FAKTA,https://news.detik.com/berita/d-7142977/panglima-tni-temui-jaksa-agung-perkuat-penegakan-hukum-koneksitas
Mon Jan 15 12:32:58 +0000 2024,"['dubalang101', 'puspen', 'tni', 'sabar', 'yg', 'sangat', 'luar', 'biasa', 'abang2', 'tni', 'tetap', 'santuy', 'tidak', 'provokasi', 'saluuuttt']",rawaheel974756,https://twitter.com/rawaheel974756/status/1746873106684375229,HOAX,
Mon Jan 15 12:32:14 +0000 2024,"['pns', 'pppk', 'tni', 'polri', 'pensiun', 'sabar', 'lebih', 'tentang', 'naik', 'gaji', 'nyata', 'sebab', '7', 'ini', 'https', 't', 'co', 'rg9fdkidrt']",AgilZal,https://twitter.com/AgilZal/status/1746872923254849586,HOAX,
Mon Jan 15 12:31:51 +0000 2024,"['ngakak', 'sama', 'komen', 'prabowo', 'udah', 'jadi', 'tni', 'anies', 'bocah', 'ingus', 'lah', 'kalo', 'konsep', 'kek', 'gitu', 'gimana', 'si', 'gibran', 'asalbukanprabowo', 'asalbukan02', 'allinanies']",antibuzzeerrrr,https://twitter.com/antibuzzeerrrr/status/1746872823065588083,HOAX,
Mon Jan 15 12:31:44 +0000 2024,"['lalu', 'peran', 'jam', 'pidmil', 'jajar', 'jagung', 'bangun', 'sinergitas', 'tni', 'https', 't', 'co', 'ryopzb4mnt']",idtodaycoid,https://twitter.com/idtodaycoid/status/1746872793822646640,FAKTA,https://news.detik.com/berita/d-7142977/panglima-tni-temui-jaksa-agung-perkuat-penegakan-hukum-koneksitas
Mon Jan 15 12:31:24 +0000 2024,"['diongenjehh', 'puspen', 'tni', 'sabar', 'yg', 'sangat', 'luar', 'biasa', 'abang2', 'tni', 'tetap', 'santuy', 'tidak', 'provokasi', 'saluuuttt']",rawaheel974756,https://twitter.com/rawaheel974756/status/1746872712210030732,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:31:13 +0000 2024,"['mobil-motor', 'simpan', 'gudang', 'markas', 'tni', 'ad', 'jual', 'timor', 'leste', 'https', 't', 'co', 'visbatxpny']",didienAZHAR,https://twitter.com/didienAZHAR/status/1746872665582055500,FAKTA,"Kendaraan Hasil Curian di Gudang TNI AD Ternyata Dijual ke Timor Leste, Pelaku Untung Rp4 Miliar (kompas.tv)"
Mon Jan 15 12:31:11 +0000 2024,"['cakery', 'cuk', 'vivacoid', 'betul', 'tni', 'jangan', 'ladenin', 'anjing', 'anjing', 'itu', 'kita', 'manusia', 'yg', 'waras', 'ngalah', 'krn', 'diia', 'teman2nya', 'gonggong', 'lebih', 'berisik', 'knalpot', 'kasih', 'aja', 'tulang']",GusraHidayatul,https://twitter.com/GusraHidayatul/status/1746872656983654533,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:30:33 +0000 2024,"['dedynurpalakka', 'jokowi', 'lu', 'tau', 'gak', 'negara', 'bikin', 'ribut', 'pecah', 'belah', 'seluruh', 'aparat', 'negara', 'dr', 'mulai', 'sipil', 'birokrasi', 'puspen', 'tni', 'divhumas', 'polri', 'jadi', 'gak', 'karuan', 'saling', 'curiga', 'cuma', 'gegara', '1', 'keluarga', 'nafsu', 'nikmat', 'kuasa', 'aneh', 'tolol', 'semua', 'nurut']",Gunawan53722139,https://twitter.com/Gunawan53722139/status/1746872500058005845,HOAX,
Mon Jan 15 12:30:30 +0000 2024,"['beritasatu', 'mantap', 'pak', 'suka', 'kerja', 'bpk', 'menteri', 'tahan', 'prestasi', '1', 'kaya', 'laut', 'baik', 'ikan', 'pasir', 'hilang', 'raup', 'negara', 'lain', '2', 'ungsi', 'asing', 'masuk', 'enak', 'jadi', 'tni', 'al', 'karam', 'apa', 'bpk', 'buat', 'ke', 'bobol']",rinaldi1904,https://twitter.com/rinaldi1904/status/1746872486296457413,HOAX,
Mon Jan 15 12:30:05 +0000 2024,"['ibnuechan', 'alviano', 'vino17', 'tanya', 'siapa', 'coba', 'baca', 'paham', 'apa', 'yg', 'sy', 'ketik', 'dari', 'kata', 'anda', 'anda', 'sepele', 'paslon', '02', 'yg', 'kata', 'kerja', 'gagal', 'mnurutmu', 'tni', 'yg', 'jaga', 'batas', 'darat', 'laut', 'udara', 'bkn', 'masuk', 'kategori', 'kemenhan', 'kemenhan', 'ngapain', 'sih', 'tugas']",ApriantiNuken,https://twitter.com/ApriantiNuken/status/1746872381820502400,HOAX,
Mon Jan 15 12:28:55 +0000 2024,"['kalau', 'udah', 'ini', 'berani', 'mau', 'salah', 'tni', 'polri', 'sama', 'aja', 'rusak', 'citra', 'partai', 'yaa', 'wajar', 'aja', 'sih', 'elektabilitas', 'dan', 'partai', 'usung', 'turun', 'karna', 'laku', 'dukung', 'yg', 'rugi', 'warga', 'ganjarpranowo', 'pdi', 'juang']",d_dhika_d,https://twitter.com/d_dhika_d/status/1746872089016221702,HOAX,
Mon Jan 15 12:28:39 +0000 2024,"['atas', 'nama', 'bu', 'fuji', 'istri', 'oohhhhh', 'istri', 'ikut', 'suami', 'narik', 'dalem', 'mobil', 'beberapa', 'atribut', 'dlm', 'hati', 'mikir', 'polisi', 'apa', 'tni', 'baru', 'ngeh', 'baret', 'ungu', 'dashboard', 'mobil', 'lalu', 'gugling', 'arti', 'baret', 'ungu', 'ohhhhh', 'mah', 'narik', 'bukan', 'profesi', 'seling', 'doang', 'kek']",nerolyk_,https://twitter.com/nerolyk_/status/1746872019399086389,HOAX,
Mon Jan 15 12:28:12 +0000 2024,"['karo', 'humas', 'setjen', 'kemhan', 'brigjen', 'tni', 'edwin', 'adrian', 'sumantha', 'benar', 'kabar', 'perihal', 'sebut', 'indonesiasentris', 'indonesiahijau', '02melanjutkan', 'anakmudaindonesiaemas', 'prabowo', 'subianto']",Ninaang06470572,https://twitter.com/Ninaang06470572/status/1746871906081665424,HOAX,
Mon Jan 15 12:27:59 +0000 2024,"['partaisocmed', 'aparat', 'yg', 'mana', 'dulu', 'klo', 'tni', 'yg', 'tindak', 'langgar', 'dong', 'justru', 'yg', 'harap', 'tindak', 'utk', 'konteks', 'ya', 'polisi']",idaank,https://twitter.com/idaank/status/1746871850154807783,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:27:58 +0000 2024,"['raraazuraa', '3', 'figur', 'militer', 'banyak', 'pilih', 'muda', '17-22', 'tahun', 'tiktok', 'ig', 'khusus', 'cas', 'calon', 'siswa', 'yg', 'daftar', 'dinas', 'tni', 'polri', 'nge', 'fans', 'banyak', 'anak', 'muda', 'suka', 'fitness', 'condong', '02', 'luar', 'dua', 'golong', 'biasa', 'balik', 'ke', 'poin', 'pertama']",FRD_sply,https://twitter.com/FRD_sply/status/1746871846597992613,HOAX,
Mon Jan 15 12:27:41 +0000 2024,"['leonidas666', 'tweetmiliter', 'lagi', 'contoh', 'lebih', 'cocok', 'gambar', 'kubu', '02', 'terlalu', 'fanatik', 'puja', 'kerja', 'menhan', 'gak', 'tau', 'bahas', 'duga', 'korupsi', 'kemenhan', 'beli', 'senjata', 'kondisi', 'tni', 'yang', 'kurang', 'perhati']",TitikTemu00,https://twitter.com/TitikTemu00/status/1746871774896337358,HOAX,
Mon Jan 15 12:26:11 +0000 2024,"['doktertifa', 'ngomong', 'gede', 'gabang', 'kalau', 'tni', 'awokawokawok']",BocahNd63584241,https://twitter.com/BocahNd63584241/status/1746871398470226123,HOAX,
Mon Jan 15 12:26:04 +0000 2024,"['pasca', 'banjir', 'kabupaten', 'muratara', 'personel', 'satbrimob', 'polda', 'sumsel', 'bko', 'polres', 'muratara', 'rangka', 'sar', 'sama', 'pemda', 'tni', 'polairud', 'sabhara', 'laksana', 'distribusi', 'sembako', 'lalu', 'jalur', 'sungai', 'warga', 'wilayah', 'camat', 'karang', 'dapo', 'kabupaten', 'muratara', 'https', 't', 'co', 'yuhcas5omc']",BrimobSumsel,https://twitter.com/BrimobSumsel/status/1746871371211399223,FAKTA,"**Bakti Sosial Satbrimob Polda Sumsel dan Polres Muratara Pasca Bencana Banjir di Desa Karang Waru, Kabupaten Muratara* - DIVISI HUMAS POLRI"
Mon Jan 15 12:25:52 +0000 2024,"['vivacoid', 'sudah', 'biar', 'saja', 'bukan', 'level', 'kalian', 'kalo', 'tni', 'layan', 'ulah', 'mereka', 'sama', 'tni', 'rendah', 'diri', 'sendiri', 'lama', 'tdk', 'bebuat', 'yg', 'bahaya', 'plototin', 'saja', 'gak', 'perlu', 'fisik']",RedSemvack,https://twitter.com/RedSemvack/status/1746871321424994412,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:25:27 +0000 2024,"['recehtapisayng', 'gilas', 'aja', 'pak', 'tni', 'musnah', 'sampah', 'masyarakat', 'bumi', 'pertiwi']",M4choman007,https://twitter.com/M4choman007/status/1746871213958545685,FAKTA,https://www.liputan6.com/news/read/5507000/respons-tni-soal-viral-sekelompok-orang-geber-motor-di-depan-markasnya?page=2
Mon Jan 15 12:25:14 +0000 2024,"['partaisocmed', 'khawatir', 'bapak2', 'tni', 'bisa', 'tahan', 'diri', 'dengan', 'tingkah', 'bajing', 'bajing', 'itu', 'moga', 'beri', 'keaabaran', 'luas', 'buat', 'mereka']",oomjarwoo,https://twitter.com/oomjarwoo/status/1746871159352877496,HOAX,
